match_id,player,set,serve_pts,aces,dfs,first_in,first_won,second_in,second_won,bk_pts,bp_saved,return_pts,return_pts_won,winners,winners_fh,winners_bh,unforced,unforced_fh,unforced_bh,player1,player2,date,year,month,player1_rank,player2_rank
20100815-m-canada-masters-f-roger-federer-andy-murray,1,2,30,2,0,18,14,12,5,4,2,35,11,13,6,5,14,8,6,roger-federer,andy-murray,2010-08-15,2010,8,3.0,4.0
20100815-m-canada-masters-sf-roger-federer-novak-djokovic,1,2,25,1,0,14,9,11,3,3,1,54,23,7,6,0,15,10,5,roger-federer,novak-djokovic,2010-08-15,2010,8,3.0,2.0
20100815-m-canada-masters-f-roger-federer-andy-murray,2,1,30,0,2,15,8,15,9,2,0,37,18,12,6,6,11,6,3,roger-federer,andy-murray,2010-08-15,2010,8,3.0,4.0
20100821-m-cincinnati-masters-f-mardy-fish-roger-federer,2,2,39,5,0,29,23,10,8,1,1,38,12,20,9,6,14,6,8,mardy-fish,roger-federer,2010-08-21,2010,8,35.0,3.0
20100821-m-cincinnati-masters-f-mardy-fish-roger-federer,2,3,32,2,1,21,15,11,6,0,0,25,7,6,2,2,15,8,6,mardy-fish,roger-federer,2010-08-21,2010,8,35.0,3.0
20100821-m-cincinnati-masters-f-mardy-fish-roger-federer,1,Total,128,17,3,72,52,56,32,5,4,110,29,32,8,7,37,19,15,mardy-fish,roger-federer,2010-08-21,2010,8,35.0,3.0
20100821-m-cincinnati-masters-f-mardy-fish-roger-federer,2,Total,110,11,1,71,55,39,26,1,1,128,44,44,22,11,49,24,24,mardy-fish,roger-federer,2010-08-21,2010,8,35.0,3.0
20100821-m-cincinnati-masters-f-mardy-fish-roger-federer,1,1,65,10,3,36,26,29,14,4,4,39,10,16,3,3,21,11,7,mardy-fish,roger-federer,2010-08-21,2010,8,35.0,3.0
20100821-m-cincinnati-masters-f-mardy-fish-roger-federer,2,1,39,4,0,21,17,18,12,0,0,65,25,18,11,3,20,10,10,mardy-fish,roger-federer,2010-08-21,2010,8,35.0,3.0
20100821-m-cincinnati-masters-f-mardy-fish-roger-federer,1,2,38,5,0,24,17,14,9,0,0,39,8,8,1,2,10,6,4,mardy-fish,roger-federer,2010-08-21,2010,8,35.0,3.0
20100821-m-cincinnati-masters-f-mardy-fish-roger-federer,1,3,25,2,0,12,9,13,9,1,0,32,11,8,4,2,6,2,4,mardy-fish,roger-federer,2010-08-21,2010,8,35.0,3.0
20100903-m-us-open-sf-novak-djokovic-roger-federer,2,5,44,3,1,25,18,19,9,1,0,44,16,10,7,0,22,13,8,novak-djokovic,roger-federer,2010-09-03,2010,9,3.0,2.0
20100903-m-us-open-sf-novak-djokovic-roger-federer,1,5,44,1,1,32,21,12,7,3,3,44,17,12,9,2,12,6,5,novak-djokovic,roger-federer,2010-09-03,2010,9,3.0,2.0
20100903-m-us-open-sf-novak-djokovic-roger-federer,2,4,25,2,0,17,9,8,4,4,2,21,5,4,2,0,10,7,3,novak-djokovic,roger-federer,2010-09-03,2010,9,3.0,2.0
20100903-m-us-open-sf-novak-djokovic-roger-federer,1,4,21,1,0,10,8,11,8,0,0,25,12,6,1,4,8,1,7,novak-djokovic,roger-federer,2010-09-03,2010,9,3.0,2.0
20100903-m-us-open-sf-novak-djokovic-roger-federer,2,3,34,2,1,17,14,17,10,0,0,28,8,9,4,3,12,7,4,novak-djokovic,roger-federer,2010-09-03,2010,9,3.0,2.0
20100903-m-us-open-sf-novak-djokovic-roger-federer,1,3,28,1,0,17,13,11,7,1,0,34,10,4,1,2,7,4,3,novak-djokovic,roger-federer,2010-09-03,2010,9,3.0,2.0
20100903-m-us-open-sf-novak-djokovic-roger-federer,1,Total,151,4,3,94,64,57,36,7,4,160,63,30,13,13,41,14,24,novak-djokovic,roger-federer,2010-09-03,2010,9,3.0,2.0
20100903-m-us-open-sf-novak-djokovic-roger-federer,1,2,20,0,1,9,8,11,8,0,0,20,10,3,1,2,5,3,1,novak-djokovic,roger-federer,2010-09-03,2010,9,3.0,2.0
20100903-m-us-open-sf-novak-djokovic-roger-federer,2,1,37,3,1,17,16,20,7,5,4,38,18,14,8,3,14,7,6,novak-djokovic,roger-federer,2010-09-03,2010,9,3.0,2.0
20100903-m-us-open-sf-novak-djokovic-roger-federer,1,1,38,1,1,26,14,12,6,3,1,37,14,5,1,3,9,0,8,novak-djokovic,roger-federer,2010-09-03,2010,9,3.0,2.0
20100903-m-us-open-sf-novak-djokovic-roger-federer,2,Total,160,11,5,84,62,76,35,12,6,151,51,39,22,6,69,39,25,novak-djokovic,roger-federer,2010-09-03,2010,9,3.0,2.0
20100903-m-us-open-sf-novak-djokovic-roger-federer,2,2,20,1,2,8,5,12,5,2,0,20,4,2,1,0,11,5,4,novak-djokovic,roger-federer,2010-09-03,2010,9,3.0,2.0
20100911-m-us-open-sf-rafael-nadal-mikhail-youzhny,2,1,21,1,1,13,7,8,4,3,1,29,9,4,2,1,9,6,2,rafael-nadal,mikhail-youzhny,2010-09-11,2010,9,1.0,14.0
20100911-m-us-open-sf-rafael-nadal-mikhail-youzhny,2,2,28,1,2,16,12,12,4,2,1,23,3,6,4,1,13,6,5,rafael-nadal,mikhail-youzhny,2010-09-11,2010,9,1.0,14.0
20100911-m-us-open-sf-rafael-nadal-mikhail-youzhny,1,2,23,2,1,14,12,9,8,0,0,28,12,8,6,0,5,2,2,rafael-nadal,mikhail-youzhny,2010-09-11,2010,9,1.0,14.0
20100911-m-us-open-sf-rafael-nadal-mikhail-youzhny,1,1,29,0,0,17,12,12,8,1,1,21,10,7,7,0,7,5,2,rafael-nadal,mikhail-youzhny,2010-09-11,2010,9,1.0,14.0
20100911-m-us-open-sf-rafael-nadal-mikhail-youzhny,2,3,32,1,2,19,13,13,5,3,1,25,7,5,2,2,13,5,6,rafael-nadal,mikhail-youzhny,2010-09-11,2010,9,1.0,14.0
20100911-m-us-open-sf-rafael-nadal-mikhail-youzhny,1,Total,77,3,1,50,39,27,19,2,1,81,36,19,16,0,19,10,8,rafael-nadal,mikhail-youzhny,2010-09-11,2010,9,1.0,14.0
20100911-m-us-open-sf-rafael-nadal-mikhail-youzhny,1,3,25,1,0,19,15,6,3,1,0,32,14,4,3,0,7,3,4,rafael-nadal,mikhail-youzhny,2010-09-11,2010,9,1.0,14.0
20100911-m-us-open-sf-rafael-nadal-mikhail-youzhny,2,Total,81,3,5,48,32,33,13,8,3,77,19,15,8,4,35,17,13,rafael-nadal,mikhail-youzhny,2010-09-11,2010,9,1.0,14.0
20100912-m-us-open-f-novak-djokovic-rafael-nadal,2,4,27,3,0,19,13,8,6,1,1,25,13,9,4,2,4,1,3,novak-djokovic,rafael-nadal,2010-09-12,2010,9,3.0,1.0
20100912-m-us-open-f-novak-djokovic-rafael-nadal,2,3,24,1,1,17,16,7,4,0,0,42,17,10,6,3,9,0,8,novak-djokovic,rafael-nadal,2010-09-12,2010,9,3.0,1.0
20100912-m-us-open-f-novak-djokovic-rafael-nadal,1,3,42,1,2,25,19,17,6,11,10,24,4,10,7,2,15,10,3,novak-djokovic,rafael-nadal,2010-09-12,2010,9,3.0,1.0
20100912-m-us-open-f-novak-djokovic-rafael-nadal,1,4,25,0,2,18,11,7,1,5,3,27,8,7,3,4,16,11,3,novak-djokovic,rafael-nadal,2010-09-12,2010,9,3.0,1.0
20100912-m-us-open-f-novak-djokovic-rafael-nadal,1,2,42,1,0,27,18,15,9,3,2,35,16,17,13,3,9,2,7,novak-djokovic,rafael-nadal,2010-09-12,2010,9,3.0,1.0
20100912-m-us-open-f-novak-djokovic-rafael-nadal,2,1,26,0,0,15,10,11,8,1,0,34,15,8,5,3,10,5,5,novak-djokovic,rafael-nadal,2010-09-12,2010,9,3.0,1.0
20100912-m-us-open-f-novak-djokovic-rafael-nadal,1,1,34,3,0,26,14,8,5,7,5,26,8,6,2,1,13,4,9,novak-djokovic,rafael-nadal,2010-09-12,2010,9,3.0,1.0
20100912-m-us-open-f-novak-djokovic-rafael-nadal,1,Total,143,5,4,96,62,47,21,26,20,112,36,40,25,10,53,27,22,novak-djokovic,rafael-nadal,2010-09-12,2010,9,3.0,1.0
20100912-m-us-open-f-novak-djokovic-rafael-nadal,2,2,35,4,1,24,16,11,3,2,0,42,15,14,6,4,11,6,4,novak-djokovic,rafael-nadal,2010-09-12,2010,9,3.0,1.0
20100912-m-us-open-f-novak-djokovic-rafael-nadal,2,Total,112,8,2,75,55,37,21,4,1,143,60,41,21,12,34,12,20,novak-djokovic,rafael-nadal,2010-09-12,2010,9,3.0,1.0
20101010-m-tokyo-f-rafael-nadal-gael-monfils,1,Total,51,1,1,33,28,18,12,0,0,47,18,17,12,4,7,4,2,rafael-nadal,gael-monfils,2010-10-10,2010,10,1.0,15.0
20101010-m-tokyo-f-rafael-nadal-gael-monfils,2,Total,47,9,0,40,26,7,3,4,1,51,11,17,6,2,13,8,5,rafael-nadal,gael-monfils,2010-10-10,2010,10,1.0,15.0
20101010-m-tokyo-f-rafael-nadal-gael-monfils,1,1,20,0,0,11,10,9,6,0,0,16,8,8,6,2,3,2,1,rafael-nadal,gael-monfils,2010-10-10,2010,10,1.0,15.0
20101010-m-tokyo-f-rafael-nadal-gael-monfils,2,1,16,2,0,15,8,1,0,3,1,20,4,2,0,0,5,3,2,rafael-nadal,gael-monfils,2010-10-10,2010,10,1.0,15.0
20101010-m-tokyo-f-rafael-nadal-gael-monfils,1,2,31,1,1,22,18,9,6,0,0,31,10,9,6,2,4,2,1,rafael-nadal,gael-monfils,2010-10-10,2010,10,1.0,15.0
20101010-m-shanghai-masters-qf-robin-soderling-roger-federer,2,2,22,4,1,12,9,10,7,0,0,15,10,11,4,2,7,3,3,robin-soderling,roger-federer,2010-10-10,2010,10,5.0,3.0
20101010-m-shanghai-masters-qf-robin-soderling-roger-federer,1,2,15,2,1,8,4,7,1,2,0,22,6,3,1,0,7,1,5,robin-soderling,roger-federer,2010-10-10,2010,10,5.0,3.0
20101010-m-tokyo-f-rafael-nadal-gael-monfils,2,2,31,7,0,25,18,6,3,1,0,31,7,15,6,2,8,5,3,rafael-nadal,gael-monfils,2010-10-10,2010,10,1.0,15.0
20101010-m-shanghai-masters-qf-robin-soderling-roger-federer,2,Total,39,5,2,23,17,16,11,0,0,45,28,16,6,4,13,5,6,robin-soderling,roger-federer,2010-10-10,2010,10,5.0,3.0
20101010-m-shanghai-masters-qf-robin-soderling-roger-federer,1,1,30,1,2,16,5,14,7,4,1,17,5,4,2,0,17,9,6,robin-soderling,roger-federer,2010-10-10,2010,10,5.0,3.0
20101010-m-shanghai-masters-qf-robin-soderling-roger-federer,2,1,17,1,1,11,8,6,4,0,0,30,18,5,2,2,6,2,3,robin-soderling,roger-federer,2010-10-10,2010,10,5.0,3.0
20101010-m-shanghai-masters-qf-robin-soderling-roger-federer,1,Total,45,3,3,24,9,21,8,6,1,39,11,7,3,0,24,10,11,robin-soderling,roger-federer,2010-10-10,2010,10,5.0,3.0
20101015-m-shanghai-masters-sf-novak-djokovic-roger-federer,2,2,26,4,2,16,12,10,6,1,0,29,12,13,8,1,5,2,1,novak-djokovic,roger-federer,2010-10-15,2010,10,2.0,3.0
20101015-m-shanghai-masters-sf-novak-djokovic-roger-federer,1,2,29,1,3,17,10,12,7,2,0,26,8,9,6,2,9,3,3,novak-djokovic,roger-federer,2010-10-15,2010,10,2.0,3.0
20101015-m-shanghai-masters-sf-novak-djokovic-roger-federer,2,1,47,3,1,29,22,18,9,4,4,46,18,16,11,2,15,7,7,novak-djokovic,roger-federer,2010-10-15,2010,10,2.0,3.0
20101015-m-shanghai-masters-sf-novak-djokovic-roger-federer,2,Total,73,7,3,45,34,28,15,5,4,75,30,29,19,3,20,9,8,novak-djokovic,roger-federer,2010-10-15,2010,10,2.0,3.0
20101015-m-shanghai-masters-sf-novak-djokovic-roger-federer,1,1,46,3,1,31,20,15,8,2,1,47,16,11,3,5,21,8,12,novak-djokovic,roger-federer,2010-10-15,2010,10,2.0,3.0
20101015-m-shanghai-masters-sf-novak-djokovic-roger-federer,1,Total,75,4,4,48,30,27,15,4,1,73,24,20,9,7,30,11,15,novak-djokovic,roger-federer,2010-10-15,2010,10,2.0,3.0
20101017-m-shanghai-masters-f-roger-federer-andy-murray,1,Total,69,4,2,47,30,22,6,8,4,53,16,16,10,2,35,20,13,roger-federer,andy-murray,2010-10-17,2010,10,3.0,4.0
20101017-m-shanghai-masters-f-roger-federer-andy-murray,2,1,28,2,1,15,12,13,7,2,2,41,19,10,5,3,10,7,2,roger-federer,andy-murray,2010-10-17,2010,10,3.0,4.0
20101017-m-shanghai-masters-f-roger-federer-andy-murray,1,2,28,1,0,20,12,8,2,3,1,25,7,5,2,2,16,8,8,roger-federer,andy-murray,2010-10-17,2010,10,3.0,4.0
20101017-m-shanghai-masters-f-roger-federer-andy-murray,2,2,25,4,0,13,11,12,7,4,4,28,14,8,1,3,7,2,5,roger-federer,andy-murray,2010-10-17,2010,10,3.0,4.0
20101017-m-shanghai-masters-f-roger-federer-andy-murray,1,1,41,3,2,27,18,14,4,5,3,28,9,11,8,0,19,12,5,roger-federer,andy-murray,2010-10-17,2010,10,3.0,4.0
20101017-m-shanghai-masters-f-roger-federer-andy-murray,2,Total,53,6,1,28,23,25,14,6,6,69,33,18,6,6,17,9,7,roger-federer,andy-murray,2010-10-17,2010,10,3.0,4.0
20101024-m-stockholm-f-roger-federer-florian-mayer,1,Total,54,4,0,33,28,21,11,2,1,57,24,30,15,11,20,10,10,roger-federer,florian-mayer,2010-10-24,2010,10,3.0,47.0
20101024-m-stockholm-f-roger-federer-florian-mayer,2,Total,57,6,0,44,26,13,7,7,4,54,15,15,4,5,12,3,9,roger-federer,florian-mayer,2010-10-24,2010,10,3.0,47.0
20101024-m-stockholm-f-roger-federer-florian-mayer,1,1,26,2,0,19,15,7,3,2,1,35,17,15,7,6,12,6,6,roger-federer,florian-mayer,2010-10-24,2010,10,3.0,47.0
20101024-m-stockholm-f-roger-federer-florian-mayer,2,1,35,2,0,25,14,10,4,6,4,26,8,8,2,4,5,1,4,roger-federer,florian-mayer,2010-10-24,2010,10,3.0,47.0
20101024-m-stockholm-f-roger-federer-florian-mayer,1,2,28,2,0,14,13,14,8,0,0,22,7,15,8,5,8,4,4,roger-federer,florian-mayer,2010-10-24,2010,10,3.0,47.0
20101024-m-stockholm-f-roger-federer-florian-mayer,2,2,22,4,0,19,12,3,3,1,0,28,7,7,2,1,7,2,5,roger-federer,florian-mayer,2010-10-24,2010,10,3.0,47.0
20101107-m-basel-f-novak-djokovic-roger-federer,2,3,17,0,0,12,11,5,5,0,0,22,12,5,3,2,5,2,3,novak-djokovic,roger-federer,2010-11-07,2010,11,3.0,2.0
20101107-m-basel-f-novak-djokovic-roger-federer,2,Total,84,6,3,49,39,35,19,5,4,82,29,21,11,4,32,16,13,novak-djokovic,roger-federer,2010-11-07,2010,11,3.0,2.0
20101107-m-basel-f-novak-djokovic-roger-federer,1,3,22,0,1,15,6,7,4,4,2,17,1,0,0,0,13,4,8,novak-djokovic,roger-federer,2010-11-07,2010,11,3.0,2.0
20101107-m-basel-f-novak-djokovic-roger-federer,2,2,29,2,1,17,12,12,4,2,1,26,5,7,5,0,16,9,6,novak-djokovic,roger-federer,2010-11-07,2010,11,3.0,2.0
20101107-m-basel-f-novak-djokovic-roger-federer,1,2,26,3,0,15,13,11,8,1,1,29,13,9,3,3,7,5,2,novak-djokovic,roger-federer,2010-11-07,2010,11,3.0,2.0
20101107-m-basel-f-novak-djokovic-roger-federer,2,1,38,4,2,20,16,18,10,3,3,34,12,9,3,2,11,5,4,novak-djokovic,roger-federer,2010-11-07,2010,11,3.0,2.0
20101107-m-basel-f-novak-djokovic-roger-federer,1,1,34,1,1,26,17,8,5,3,2,38,12,7,5,1,17,7,9,novak-djokovic,roger-federer,2010-11-07,2010,11,3.0,2.0
20101107-m-basel-f-novak-djokovic-roger-federer,1,Total,82,4,2,56,36,26,17,8,5,84,26,16,8,4,37,16,19,novak-djokovic,roger-federer,2010-11-07,2010,11,3.0,2.0
20101112-m-paris-masters-f-robin-soderling-gael-monfils,2,2,36,6,1,21,16,15,9,0,0,36,7,10,3,1,13,6,6,robin-soderling,gael-monfils,2010-11-12,2010,11,5.0,14.0
20101112-m-paris-masters-f-robin-soderling-gael-monfils,1,1,22,5,1,15,12,7,4,0,0,18,10,12,5,2,7,2,4,robin-soderling,gael-monfils,2010-11-12,2010,11,5.0,14.0
20101112-m-paris-masters-f-robin-soderling-gael-monfils,2,Total,54,8,2,30,21,24,12,3,1,58,13,15,3,4,18,8,8,robin-soderling,gael-monfils,2010-11-12,2010,11,5.0,14.0
20101112-m-paris-masters-f-robin-soderling-gael-monfils,2,1,18,2,1,9,5,9,3,3,1,22,6,5,0,3,5,2,2,robin-soderling,gael-monfils,2010-11-12,2010,11,5.0,14.0
20101112-m-paris-masters-f-robin-soderling-gael-monfils,1,Total,58,9,4,35,31,23,14,0,0,54,21,25,12,4,23,6,13,robin-soderling,gael-monfils,2010-11-12,2010,11,5.0,14.0
20101112-m-paris-masters-f-robin-soderling-gael-monfils,1,2,36,4,3,20,19,16,10,0,0,36,11,13,7,2,16,4,9,robin-soderling,gael-monfils,2010-11-12,2010,11,5.0,14.0
20101121-m-tour-finals-rr-novak-djokovic-andy-roddick,1,2,28,3,0,21,15,7,5,0,0,21,7,9,5,1,10,4,6,novak-djokovic,andy-roddick,2010-11-21,2010,11,3.0,9.0
20101121-m-tour-finals-rr-novak-djokovic-andy-roddick,2,1,21,1,0,13,8,8,4,2,0,23,5,4,3,0,7,3,4,novak-djokovic,andy-roddick,2010-11-21,2010,11,3.0,9.0
20101121-m-tour-finals-rr-novak-djokovic-andy-roddick,1,1,23,2,0,10,8,13,10,1,1,21,9,8,6,0,4,1,3,novak-djokovic,andy-roddick,2010-11-21,2010,11,3.0,9.0
20101121-m-tour-finals-rr-novak-djokovic-andy-roddick,2,Total,42,3,1,25,18,17,8,3,0,51,13,6,3,0,16,9,6,novak-djokovic,andy-roddick,2010-11-21,2010,11,3.0,9.0
20101121-m-tour-finals-rr-novak-djokovic-andy-roddick,1,Total,51,5,0,31,23,20,15,1,1,42,16,17,11,1,14,5,9,novak-djokovic,andy-roddick,2010-11-21,2010,11,3.0,9.0
20101121-m-tour-finals-rr-andy-roddick-rafael-nadal,1,1,35,4,2,18,16,17,8,4,4,28,12,6,0,2,8,3,3,andy-roddick,rafael-nadal,2010-11-21,2010,11,9.0,1.0
20101121-m-tour-finals-rr-andy-roddick-rafael-nadal,2,1,28,0,3,13,9,15,7,2,1,35,11,10,8,2,13,8,2,andy-roddick,rafael-nadal,2010-11-21,2010,11,9.0,1.0
20101121-m-tour-finals-rr-andy-roddick-rafael-nadal,1,2,34,6,1,23,20,11,5,1,0,37,11,9,2,1,11,4,6,andy-roddick,rafael-nadal,2010-11-21,2010,11,9.0,1.0
20101121-m-tour-finals-rr-andy-roddick-rafael-nadal,2,2,37,5,1,24,17,13,9,2,1,34,9,12,5,2,11,7,3,andy-roddick,rafael-nadal,2010-11-21,2010,11,9.0,1.0
20101121-m-tour-finals-rr-andy-roddick-rafael-nadal,1,3,24,7,0,17,14,7,3,1,0,27,6,7,0,0,6,2,4,andy-roddick,rafael-nadal,2010-11-21,2010,11,9.0,1.0
20101121-m-tour-finals-rr-andy-roddick-rafael-nadal,2,3,27,1,0,16,14,11,7,0,0,24,7,10,4,5,7,6,1,andy-roddick,rafael-nadal,2010-11-21,2010,11,9.0,1.0
20101121-m-tour-finals-rr-novak-djokovic-andy-roddick,2,2,21,2,1,12,10,9,4,1,0,28,8,2,0,0,9,6,2,novak-djokovic,andy-roddick,2010-11-21,2010,11,3.0,9.0
20101121-m-tour-finals-rr-andy-roddick-rafael-nadal,2,Total,92,6,4,53,40,39,23,4,2,93,27,32,17,9,31,21,6,andy-roddick,rafael-nadal,2010-11-21,2010,11,9.0,1.0
20101121-m-tour-finals-rr-andy-roddick-rafael-nadal,1,Total,93,17,3,58,50,35,16,6,4,92,29,22,2,3,25,9,13,andy-roddick,rafael-nadal,2010-11-21,2010,11,9.0,1.0
20101121-m-tour-finals-rr-tomas-berdych-novak-djokovic,1,Total,55,6,3,26,20,29,11,7,4,54,15,15,5,4,26,14,9,tomas-berdych,novak-djokovic,2010-11-21,2010,11,6.0,3.0
20101121-m-tour-finals-rr-tomas-berdych-novak-djokovic,2,Total,54,5,1,34,26,20,13,0,0,55,24,18,6,7,19,10,8,tomas-berdych,novak-djokovic,2010-11-21,2010,11,6.0,3.0
20101121-m-tour-finals-rr-tomas-berdych-novak-djokovic,1,1,34,5,3,14,10,20,8,6,4,23,5,6,1,0,17,9,5,tomas-berdych,novak-djokovic,2010-11-21,2010,11,6.0,3.0
20101121-m-tour-finals-rr-tomas-berdych-novak-djokovic,2,1,23,2,1,16,13,7,5,0,0,34,16,7,2,3,11,5,5,tomas-berdych,novak-djokovic,2010-11-21,2010,11,6.0,3.0
20101121-m-tour-finals-rr-tomas-berdych-novak-djokovic,1,2,21,1,0,12,10,9,3,1,0,31,10,9,4,4,9,5,4,tomas-berdych,novak-djokovic,2010-11-21,2010,11,6.0,3.0
20101121-m-tour-finals-rr-tomas-berdych-novak-djokovic,2,2,31,3,0,18,13,13,8,0,0,21,8,11,4,4,8,5,3,tomas-berdych,novak-djokovic,2010-11-21,2010,11,6.0,3.0
20101122-m-tour-finals-rr-robin-soderling-andy-murray,2,Total,59,10,2,32,24,27,17,1,1,49,20,26,10,6,14,6,6,robin-soderling,andy-murray,2010-11-22,2010,11,5.0,4.0
20101122-m-tour-finals-rr-robin-soderling-andy-murray,1,Total,49,2,3,28,22,21,7,6,3,59,18,12,8,2,20,10,7,robin-soderling,andy-murray,2010-11-22,2010,11,5.0,4.0
20101122-m-tour-finals-rr-robin-soderling-andy-murray,2,2,36,5,0,16,12,20,12,1,1,26,8,13,4,4,12,6,6,robin-soderling,andy-murray,2010-11-22,2010,11,5.0,4.0
20101122-m-tour-finals-rr-robin-soderling-andy-murray,1,1,23,0,1,14,10,9,1,4,2,23,6,4,4,0,10,5,4,robin-soderling,andy-murray,2010-11-22,2010,11,5.0,4.0
20101122-m-tour-finals-rr-robin-soderling-andy-murray,2,1,23,5,2,16,12,7,5,0,0,23,12,13,6,2,2,0,0,robin-soderling,andy-murray,2010-11-22,2010,11,5.0,4.0
20101122-m-tour-finals-rr-robin-soderling-andy-murray,1,2,26,2,2,14,12,12,6,2,1,36,12,8,4,2,10,5,3,robin-soderling,andy-murray,2010-11-22,2010,11,5.0,4.0
20101124-m-tour-finals-rr-novak-djokovic-rafael-nadal,2,2,22,2,0,11,8,11,8,0,0,20,10,6,3,1,4,1,3,novak-djokovic,rafael-nadal,2010-11-24,2010,11,3.0,1.0
20101124-m-tour-finals-rr-novak-djokovic-rafael-nadal,2,Total,62,5,0,33,24,29,18,5,4,61,26,16,8,3,18,9,9,novak-djokovic,rafael-nadal,2010-11-24,2010,11,3.0,1.0
20101124-m-tour-finals-rr-novak-djokovic-rafael-nadal,1,2,20,2,0,17,8,3,2,2,0,22,6,4,1,1,12,7,5,novak-djokovic,rafael-nadal,2010-11-24,2010,11,3.0,1.0
20101124-m-tour-finals-rr-novak-djokovic-rafael-nadal,1,1,41,5,1,22,17,19,8,6,4,40,14,10,3,2,18,8,9,novak-djokovic,rafael-nadal,2010-11-24,2010,11,3.0,1.0
20101124-m-tour-finals-rr-novak-djokovic-rafael-nadal,1,Total,61,7,1,39,25,22,10,8,4,62,20,14,4,3,30,15,14,novak-djokovic,rafael-nadal,2010-11-24,2010,11,3.0,1.0
20101124-m-tour-finals-rr-novak-djokovic-rafael-nadal,2,1,40,3,0,22,16,18,10,5,4,41,16,10,5,2,14,8,6,novak-djokovic,rafael-nadal,2010-11-24,2010,11,3.0,1.0
20101126-m-tour-finals-sf-roger-federer-novak-djokovic,2,2,33,0,1,17,10,16,8,6,4,30,10,9,7,2,7,5,1,roger-federer,novak-djokovic,2010-11-26,2010,11,2.0,3.0
20101126-m-tour-finals-sf-roger-federer-novak-djokovic,1,2,30,2,0,17,14,13,6,1,0,33,15,16,13,1,8,3,5,roger-federer,novak-djokovic,2010-11-26,2010,11,2.0,3.0
20101126-m-tour-finals-sf-roger-federer-novak-djokovic,2,1,24,2,2,17,9,7,2,5,3,25,7,5,3,0,12,7,3,roger-federer,novak-djokovic,2010-11-26,2010,11,2.0,3.0
20101126-m-tour-finals-sf-roger-federer-novak-djokovic,1,1,25,3,1,17,12,8,6,0,0,24,13,13,6,4,6,2,3,roger-federer,novak-djokovic,2010-11-26,2010,11,2.0,3.0
20101126-m-tour-finals-sf-roger-federer-novak-djokovic,2,Total,57,2,3,34,19,23,10,11,7,55,17,14,10,2,19,12,4,roger-federer,novak-djokovic,2010-11-26,2010,11,2.0,3.0
20101126-m-tour-finals-sf-roger-federer-novak-djokovic,1,Total,55,5,1,34,26,21,12,1,0,57,28,29,19,5,14,5,8,roger-federer,novak-djokovic,2010-11-26,2010,11,2.0,3.0
20101128-m-tour-finals-f-roger-federer-rafael-nadal,2,3,18,1,0,15,7,3,1,2,0,22,5,5,4,0,7,2,5,roger-federer,rafael-nadal,2010-11-28,2010,11,2.0,1.0
20101128-m-tour-finals-f-roger-federer-rafael-nadal,1,2,19,1,0,8,7,11,7,2,1,26,6,5,4,0,10,6,4,roger-federer,rafael-nadal,2010-11-28,2010,11,2.0,1.0
20101128-m-tour-finals-f-roger-federer-rafael-nadal,2,1,22,0,1,15,10,7,5,1,0,23,3,2,1,1,5,2,2,roger-federer,rafael-nadal,2010-11-28,2010,11,2.0,1.0
20101128-m-tour-finals-f-roger-federer-rafael-nadal,1,1,23,3,1,15,15,8,5,0,0,22,7,14,5,6,10,7,2,roger-federer,rafael-nadal,2010-11-28,2010,11,2.0,1.0
20101128-m-tour-finals-f-roger-federer-rafael-nadal,2,Total,66,1,1,51,33,15,10,3,0,64,13,11,9,1,18,8,9,roger-federer,rafael-nadal,2010-11-28,2010,11,2.0,1.0
20101128-m-tour-finals-f-roger-federer-rafael-nadal,1,Total,64,7,1,39,36,25,15,2,1,66,23,32,16,9,24,15,8,roger-federer,rafael-nadal,2010-11-28,2010,11,2.0,1.0
20101128-m-tour-finals-f-roger-federer-rafael-nadal,1,3,22,3,0,16,14,6,3,0,0,18,10,13,7,3,4,2,2,roger-federer,rafael-nadal,2010-11-28,2010,11,2.0,1.0
20101128-m-tour-finals-f-roger-federer-rafael-nadal,2,2,26,0,0,21,16,5,4,0,0,19,5,4,4,0,6,4,2,roger-federer,rafael-nadal,2010-11-28,2010,11,2.0,1.0
20110102-m-brisbane-r16-robin-soderling-michael-berrer,2,2,49,5,1,31,22,18,10,2,2,39,10,12,3,3,13,5,7,robin-soderling,michael-berrer,2011-01-02,2011,1,5.0,58.0
20110102-m-brisbane-r16-robin-soderling-michael-berrer,1,1,35,4,1,29,21,6,3,2,2,18,5,12,3,0,6,4,1,robin-soderling,michael-berrer,2011-01-02,2011,1,5.0,58.0
20110102-m-brisbane-r16-robin-soderling-michael-berrer,2,1,18,3,0,12,10,6,3,1,0,35,11,10,2,3,8,5,3,robin-soderling,michael-berrer,2011-01-02,2011,1,5.0,58.0
20110102-m-brisbane-r16-robin-soderling-michael-berrer,2,Total,67,8,1,43,32,24,13,3,2,74,21,22,5,6,21,10,10,robin-soderling,michael-berrer,2011-01-02,2011,1,5.0,58.0
20110102-m-brisbane-r16-robin-soderling-michael-berrer,1,Total,74,8,1,52,40,22,13,2,2,67,22,35,12,6,23,14,8,robin-soderling,michael-berrer,2011-01-02,2011,1,5.0,58.0
20110102-m-brisbane-r16-robin-soderling-michael-berrer,1,2,39,4,0,23,19,16,10,0,0,49,17,23,9,6,17,10,7,robin-soderling,michael-berrer,2011-01-02,2011,1,5.0,58.0
